Time,CH4L,CH4R,P,RsL,RsR,Leak,Leak_Rate
1/2/2025 3:32,10.3887686,10.53395157,50.90807607,99.42247503,102.6188126,0,0.0
1/2/2025 3:33,9.293667414,13.35714793,48.94248997,87.58577172,109.2346846,0,0.0
1/2/2025 3:34,10.67696769,5.751945848,41.15707165,101.532535,89.52374814,0,0.0
1/2/2025 3:35,9.40919718,8.6199748,44.87103208,101.8495662,107.2491268,0,0.0
1/2/2025 3:36,10.33692195,12.93167196,48.40798213,101.0172844,101.9974826,0,0.0
1/2/2025 3:37,12.63519507,12.18507567,53.63639688,104.0005076,106.8385238,0,0.0
1/2/2025 3:38,7.986914869,11.04489042,49.91963057,106.9459566,97.57775235,0,0.0
1/2/2025 3:39,12.27975712,9.102806254,49.63967895,89.01976691,107.040154,0,0.0
1/2/2025 3:40,12.63423013,8.236363002,45.06543686,97.83303914,93.04193435,0,0.0
1/2/2025 3:41,9.763862946,8.817568762,50.1158304,105.157676,83.17747903,0,0.0
1/2/2025 3:42,5.756290202,13.09601644,56.59550514,97.31605179,85.46067995,0,0.0
1/2/2025 3:43,8.784356026,8.743114622,50.77787556,109.5942356,94.97233679,0,0.0
1/2/2025 3:44,12.59398909,10.20284593,42.46343209,100.901785,83.87476512,0,0.0
1/2/2025 3:45,9.954263875,8.49258471,43.74238603,80.45077359,115.5037257,0,0.0
1/2/2025 3:46,8.001395535,11.68554806,52.94394439,108.3942892,99.17168837,0,0.0
1/2/2025 3:47,8.990450158,8.922547439,48.87842262,98.82896773,109.1927258,0,0.0
1/2/2025 3:48,11.68124005,9.80481222,49.62709885,82.30289167,107.8706836,0,0.0
1/2/2025 3:49,11.09346714,6.633235734,46.93632912,97.4771014,100.0641714,0,0.0
1/2/2025 3:50,9.522135802,6.773263528,52.51706106,87.31635621,135.3653165,0,0.0
1/2/2025 3:51,9.266351176,10.01534639,48.49541143,107.5313129,129.2764524,0,0.0
1/2/2025 3:52,9.216483702,7.34968569,49.06693389,99.6415902,113.9189248,0,0.0
1/2/2025 3:53,8.155179631,14.21017328,45.74388304,90.76254635,90.94811394,0,0.0
1/2/2025 3:54,13.23075138,5.876953776,54.60845649,108.1084806,114.3296686,0,0.0
1/2/2025 3:55,9.355359062,8.399649403,48.89433604,104.5852567,82.51467559,0,0.0
1/2/2025 3:56,12.43431704,10.03340173,53.03940167,97.64235263,113.9674642,0,0.0
1/2/2025 3:57,13.0426321,9.269734124,44.03204218,87.5440256,74.43878219,0,0.0
1/2/2025 3:58,11.9966218,7.791709087,58.66941569,91.57526206,96.81043464,0,0.0
1/2/2025 3:59,9.136759375,8.084144321,56.38687019,91.4254209,112.0912423,0,0.0
1/2/2025 4:00,10.80746018,8.018691845,40.45101165,107.464972,103.8519998,0,0.0
1/2/2025 4:01,9.951608787,9.42655661,45.99031262,83.19102714,85.21424997,0,0.0
1/2/2025 4:02,20.05697232,28.75077862,38.08777325,123.9055228,121.7217228,1,6.7293485
1/2/2025 4:03,10.64871856,10.15587459,43.40135672,97.49715609,103.8562391,0,0.0
1/2/2025 4:04,7.641920418,12.36580098,49.34202959,110.3553902,102.0478545,0,0.0
1/2/2025 4:05,12.37535878,11.01395269,52.13315893,102.3273656,95.92719944,0,0.0
1/2/2025 4:06,9.070765405,12.2277248,49.07637044,105.3521029,108.5508145,0,0.0
1/2/2025 4:07,10.40231931,4.400071395,52.69419352,94.74639996,111.4491159,0,0.0
1/2/2025 4:08,10.56657574,9.391083958,46.53335048,87.69001812,98.45809932,0,0.0
1/2/2025 4:09,9.482190053,12.61427085,38.77909229,96.74524024,115.1965483,0,0.0
1/2/2025 4:10,11.1733876,8.856528355,54.91057656,107.7716239,98.43739272,0,0.0
1/2/2025 4:11,9.050192687,13.52494633,54.87907327,107.7489063,95.10185645,0,0.0
1/2/2025 4:12,11.74259459,12.96778031,62.51818321,95.69412429,113.5691003,0,0.0
1/2/2025 4:13,7.30804064,9.061738568,38.96406741,91.39256195,113.2042302,0,0.0
1/2/2025 4:14,10.25275916,8.993672962,53.75416055,89.43320875,93.79891199,0,0.0
1/2/2025 4:15,13.877858,7.972788315,40.15658931,98.63373397,92.34749104,0,0.0
1/2/2025 4:16,7.999337351,8.740811536,58.78246641,101.3655117,117.643849,0,0.0
1/2/2025 4:17,8.644510059,7.534821872,52.43933417,114.7319151,98.97338039,0,0.0
1/2/2025 4:18,11.0278157,10.85762236,45.24035576,101.2333076,100.0328573,0,0.0
1/2/2025 4:19,22.77899496,18.86483661,40.58398881,130.7152871,120.2590697,1,3.8402814129999987
1/2/2025 4:20,10.7012602,11.20746603,47.23477496,92.19532012,113.2161084,0,0.0
1/2/2025 4:21,10.97837426,11.25615739,51.5020805,100.41701,121.441715,0,0.0
1/2/2025 4:22,11.26944294,6.67759119,51.02980358,101.4007846,100.6998663,0,0.0
1/2/2025 4:23,12.21939968,13.09963721,58.72084068,98.59469472,124.1772206,0,0.0
1/2/2025 4:24,10.81963731,11.02721859,59.07462955,99.78181203,94.45492451,0,0.0
1/2/2025 4:25,19.53865807,24.87725713,34.84130506,122.9876099,117.663723,1,5.701038517999999
1/2/2025 4:26,11.3451474,8.482669597,55.29052809,104.8103681,106.7308759,0,0.0
1/2/2025 4:27,13.79976387,11.24475824,51.77420078,111.6911804,91.8300927,0,0.0
1/2/2025 4:28,9.734732507,12.2527869,42.93658966,77.34452208,106.6021232,0,0.0
1/2/2025 4:29,8.050941391,9.802783202,46.5188581,111.1373751,94.8150532,0,0.0
1/2/2025 4:30,12.21416134,14.00384492,61.6807305,82.89191884,84.5587442,0,0.0
1/2/2025 4:31,9.759237672,10.08812927,51.78927201,103.0876282,82.57496978,0,0.0
1/2/2025 4:32,5.654660908,12.2815716,54.9988979,123.5562897,96.76209676,0,0.0
1/2/2025 4:33,11.69484335,10.58601761,48.93977844,99.57459712,104.176117,0,0.0
1/2/2025 4:34,21.67354416,22.54879836,34.99499788,129.9133643,108.760694,1,3.4386275240000006
1/2/2025 4:35,9.818933435,6.657335465,50.13632254,96.89740286,101.7859142,0,0.0
1/2/2025 4:36,10.66396066,10.74210748,48.66947972,106.6726235,101.8142172,0,0.0
1/2/2025 4:37,10.38099936,8.530049797,42.53373534,103.6220855,98.32357934,0,0.0
1/2/2025 4:38,11.41890363,8.307203388,44.98337271,93.23952755,90.73753018,0,0.0
1/2/2025 4:39,9.129027259,13.48820637,53.53942257,98.85646945,102.4023692,0,0.0
1/2/2025 4:40,11.0262116,9.572459504,48.09654655,88.81563496,98.57664162,0,0.0
1/2/2025 4:41,9.480906645,7.993396338,50.12852441,98.81058579,109.8174334,0,0.0
1/2/2025 4:42,11.47762096,9.281736744,51.17461525,95.80627813,87.0719348,0,0.0
1/2/2025 4:43,26.5482167,25.78610079,40.45696535,125.1509401,127.7995662,1,2.2896648850000014
1/2/2025 4:44,8.129122596,12.86776894,55.73289531,92.90086103,87.28156917,0,0.0
1/2/2025 4:45,12.17196423,8.608638512,44.50652092,97.8556831,97.6292601,0,0.0
1/2/2025 4:46,8.92807311,11.05859987,52.85126362,100.0877278,89.04920012,0,0.0
1/2/2025 4:47,11.6161156,12.71221343,53.77513897,100.784177,90.82720767,0,0.0
1/2/2025 4:48,10.73457463,8.999694638,54.9292589,102.7428372,99.96153851,0,0.0
1/2/2025 4:49,13.67636735,11.06404486,42.935412,98.25832335,94.343737,0,0.0
1/2/2025 4:50,9.553068035,7.93982789,51.27409609,92.13306341,114.6669483,0,0.0
1/2/2025 4:51,9.301366408,14.89153914,58.58037973,100.8207327,111.791648,0,0.0
1/2/2025 4:52,9.961160788,11.87276027,49.5043974,98.21142174,108.0475228,0,0.0
1/2/2025 4:53,9.393640434,9.614787122,52.41747351,110.2464564,107.8495546,0,0.0
1/2/2025 4:54,11.5998838,8.454332538,53.90197797,111.507415,101.302639,0,0.0
1/2/2025 4:55,6.767378783,9.772006894,44.87265078,86.27919565,113.0479603,0,0.0
1/2/2025 4:56,7.892635162,9.320032555,59.16912364,106.1715455,97.05957216,0,0.0
1/2/2025 4:57,20.80321338,28.26071993,41.3670632,135.840006,149.6390115,1,5.4553406350000015
1/2/2025 4:58,30.72500118,26.20072041,39.56892684,113.8282377,113.1004652,1,4.348355016999999
1/2/2025 4:59,13.42122675,10.26960285,41.68986311,105.7947282,88.71174407,0,0.0
1/2/2025 5:00,9.791101563,9.963323867,53.97272399,108.9595492,86.05025832,0,0.0
1/2/2025 5:01,9.662356554,9.765179399,52.53205171,90.50353362,87.79133361,0,0.0
1/2/2025 5:02,10.14010433,9.78276669,58.12095664,97.63658377,83.70644168,0,0.0
1/2/2025 5:03,12.32375661,9.76785838,48.44367393,101.8631994,102.1409653,0,0.0
1/2/2025 5:04,8.145293732,11.74613213,45.06170835,105.7045806,108.5382189,0,0.0
1/2/2025 5:05,10.47673797,11.21796889,46.58880503,90.1156059,100.3413741,0,0.0
1/2/2025 5:06,11.95039526,10.83782322,47.47510882,111.570067,86.14709091,0,0.0
1/2/2025 5:07,11.00218834,3.932021276,44.40576741,79.7065187,95.30320517,0,0.0
1/2/2025 5:08,10.37916323,10.59958975,56.45080012,113.2374555,108.4148595,0,0.0
1/2/2025 5:09,12.00209219,6.68872128,56.63848931,105.5026747,96.58071222,0,0.0
1/2/2025 5:10,4.593535414,11.29264033,49.02104149,93.78228489,92.01618637,0,0.0
1/2/2025 5:11,11.35575064,12.94899474,48.03620039,108.6440584,84.8621567,0,0.0
1/2/2025 5:12,8.691848634,8.147521775,40.92259043,89.52200956,95.7725626,0,0.0
1/2/2025 5:13,6.338734206,9.476438555,53.47980628,101.1493605,92.97437379,0,0.0
1/2/2025 5:14,11.0224052,8.80128859,58.26720054,102.3850487,99.13626845,0,0.0
1/2/2025 5:15,12.74731709,12.47086355,46.81402641,102.3613481,104.763794,0,0.0
1/2/2025 5:16,9.725102971,10.19005577,49.41607737,91.60282443,97.17528688,0,0.0
1/2/2025 5:17,11.90574909,13.45665876,52.17145731,95.03922828,101.848072,0,0.0
1/2/2025 5:18,13.22455652,10.82750841,58.6220918,101.2674487,104.7200515,0,0.0
1/2/2025 5:19,12.62982891,10.48490036,50.99888111,92.73256257,87.70191049,0,0.0
1/2/2025 5:20,13.27992906,10.13641357,50.97714958,102.7145279,118.860413,0,0.0
1/2/2025 5:21,11.48425498,11.6359842,50.89659251,93.85874032,92.58572392,0,0.0
1/2/2025 5:22,10.15086728,6.524627604,42.87483747,110.0000003,105.1655625,0,0.0
1/2/2025 5:23,6.796068376,10.17068791,42.76604673,115.6268495,88.64015733,0,0.0
1/2/2025 5:24,9.507875024,9.859907113,45.96002415,97.02535825,101.1014261,0,0.0
1/2/2025 5:25,8.313506809,11.45083765,55.06445287,109.2025876,101.4673195,0,0.0
1/2/2025 5:26,14.34188543,9.624596788,48.32321465,97.87695458,116.5909932,0,0.0
1/2/2025 5:27,9.648228375,7.922531132,47.35197976,90.63568803,97.67380995,0,0.0
1/2/2025 5:28,22.35804641,21.68890117,33.59418113,122.7211267,133.2217282,1,3.615736393999999
1/2/2025 5:29,11.10297075,7.834318942,49.31171561,100.8556974,102.9045827,0,0.0
1/2/2025 5:30,10.08720489,6.149475575,58.51053967,82.13042336,118.5210702,0,0.0
1/2/2025 5:31,13.39010208,11.45424496,49.24401307,106.2565676,82.199007,0,0.0
1/2/2025 5:32,8.754701277,11.15812315,46.06851297,100.8602085,104.8216918,0,0.0
1/2/2025 5:33,10.38921491,10.93418189,50.12622815,110.0054396,73.27105187,0,0.0
1/2/2025 5:34,8.515058829,12.60585684,58.77541803,106.0813755,99.4193053,0,0.0
1/2/2025 5:35,7.359954978,8.669936219,47.48587641,101.1994832,110.2099247,0,0.0
1/2/2025 5:36,8.776461818,7.137771714,44.09497496,96.44165065,114.4561688,0,0.0
1/2/2025 5:37,9.925926406,9.859940446,47.49504365,115.2286172,107.3862455,0,0.0
1/2/2025 5:38,9.141395551,9.304999401,50.64381868,121.6987269,97.0943779,0,0.0
1/2/2025 5:39,8.61515804,8.315408566,53.44120475,96.60850595,105.4512884,0,0.0
1/2/2025 5:40,7.187365073,9.840301693,55.03441789,110.4229347,125.1637586,0,0.0
1/2/2025 5:41,9.833788855,8.776789708,44.77141363,92.93250341,100.7537869,0,0.0
1/2/2025 5:42,6.990559252,6.327989433,45.24577333,94.12314046,109.6103644,0,0.0
1/2/2025 5:43,11.52011193,9.117646618,48.3836887,96.13755049,95.7064771,0,0.0
1/2/2025 5:44,10.16487951,7.727249667,53.42246512,106.8468269,110.704278,0,0.0
1/2/2025 5:45,7.084897001,10.46329614,43.69996051,89.25086706,109.0605596,0,0.0
1/2/2025 5:46,9.381581846,8.687930484,46.96336545,115.4996423,93.89486333,0,0.0
1/2/2025 5:47,8.495687189,12.22326295,47.03628135,109.3787226,107.7730612,0,0.0
1/2/2025 5:48,10.63834902,13.20773213,54.70874428,106.6151521,108.2478389,0,0.0
1/2/2025 5:49,12.68090089,11.35876275,52.6413038,97.06185334,107.3994272,0,0.0
1/2/2025 5:50,6.249655061,6.897947636,54.51859181,108.2948759,99.58854058,0,0.0
1/2/2025 5:51,10.23005216,13.010392,56.69338987,70.82637139,112.2909226,0,0.0
1/2/2025 5:52,23.88478181,32.15017949,37.27393234,133.3705761,112.2666742,1,6.677912372
1/2/2025 5:53,11.34268015,10.03758102,44.06296923,101.6012207,100.0974805,0,0.0
1/2/2025 5:54,10.42639326,12.64585232,44.09518191,81.13784435,101.1140251,0,0.0
1/2/2025 5:55,8.496061337,8.896649724,40.80946217,104.0625298,111.7137294,0,0.0
1/2/2025 5:56,9.361892129,6.26750813,47.70616585,105.9089173,90.33524773,0,0.0
1/2/2025 5:57,24.80599012,28.20340493,36.53007864,110.6407214,130.0112127,1,4.392691677
1/2/2025 5:58,12.15201428,13.45860173,53.93776703,88.13228582,95.07666956,0,0.0
1/2/2025 5:59,10.0426233,7.017840153,50.08457109,120.6438915,101.0945267,0,0.0
1/2/2025 6:00,13.80238137,9.999042564,47.54835778,98.13646454,103.9229335,0,0.0
1/2/2025 6:01,9.878678372,10.06828779,49.42000637,109.7562606,87.21573659,0,0.0
1/2/2025 6:02,8.583186466,8.974051512,44.80513258,111.2680192,112.6406046,0,0.0
1/2/2025 6:03,6.972571215,9.1129568,55.12703285,103.9393681,104.2783134,0,0.0
1/2/2025 6:04,23.04249248,27.16380869,35.49835554,136.4825175,116.8310214,1,4.960986997000001
1/2/2025 6:05,6.831728114,8.875675316,44.30034364,78.87111642,96.58820797,0,0.0
1/2/2025 6:06,10.5342533,7.155883006,54.08940983,97.69470588,114.9419647,0,0.0
1/2/2025 6:07,11.01745005,10.43006389,52.87082104,69.19401273,104.1585094,0,0.0
1/2/2025 6:08,6.837618596,12.14673316,41.38157311,82.53906335,90.35120256,0,0.0
1/2/2025 6:09,11.79007663,11.73914504,54.27500817,94.53985503,92.16494906,0,0.0
1/2/2025 6:10,9.033877897,8.380529065,46.2920368,93.34615561,106.2479198,0,0.0
1/2/2025 6:11,10.29358602,7.497544169,48.12947736,100.4141029,107.4479544,0,0.0
1/2/2025 6:12,29.51853196,23.96825263,36.78498421,123.0524773,128.9625616,1,5.418142823000002
1/2/2025 6:13,27.63690171,25.70355547,41.35821951,129.8882696,126.1021589,1,2.695029218
1/2/2025 6:14,9.462938704,11.29119616,52.22739587,101.7470965,108.0968352,0,0.0
1/2/2025 6:15,8.217615549,11.40792935,49.75090835,103.3292272,96.88109052,0,0.0
1/2/2025 6:16,5.696369197,11.7797139,47.87678336,90.40955323,91.45308608,0,0.0
1/2/2025 6:17,8.561693362,10.84153313,52.06110347,92.75207681,115.8661456,0,0.0
1/2/2025 6:18,9.577739522,10.2412171,49.40806081,99.63121941,104.8879614,0,0.0
1/2/2025 6:19,8.025640946,11.32461379,59.0267723,99.78657049,92.15209088,0,0.0
1/2/2025 6:20,9.737486066,8.907667792,52.93204505,89.18072635,101.3425524,0,0.0
1/2/2025 6:21,10.15370377,7.171073977,45.38292188,110.8155938,100.2729444,0,0.0
1/2/2025 6:22,9.550288036,11.44599387,47.61200024,107.2480068,96.50082507,0,0.0
1/2/2025 6:23,8.699994838,12.47547621,50.24096089,91.40283315,102.3354988,0,0.0
1/2/2025 6:24,10.33730934,7.763536121,56.49715608,97.91633987,90.71472339,0,0.0
1/2/2025 6:25,10.8838813,11.64384296,57.05552505,120.0953965,108.7364013,0,0.0
1/2/2025 6:26,7.819201845,13.36153143,48.0193264,101.6057704,99.93838827,0,0.0
1/2/2025 6:27,12.82186476,9.995507596,45.33182892,103.9568596,83.90545677,0,0.0
1/2/2025 6:28,9.802823735,8.363995631,44.69251179,93.91064449,97.71847794,0,0.0
1/2/2025 6:29,10.03769925,10.24603735,51.26214379,96.86887891,93.84133522,0,0.0
1/2/2025 6:30,11.41642885,8.898932064,61.51892155,115.1132599,70.09593695,0,0.0
1/2/2025 6:31,10.46643226,8.76653978,52.69547052,101.1329443,98.44185786,0,0.0
1/2/2025 6:32,11.90627327,10.86636813,42.03043737,99.29071781,110.3677784,0,0.0
1/2/2025 6:33,10.57424833,6.79254105,46.36997948,100.0764109,98.92185013,0,0.0
1/2/2025 6:34,18.8657297,20.84101375,36.3087062,147.7763395,136.1316839,1,3.725900784999999
1/2/2025 6:35,10.72300705,10.03858176,45.8899874,100.398075,100.0849502,0,0.0
1/2/2025 6:36,7.712547585,9.955382922,48.06053088,91.69923301,95.43629209,0,0.0
1/2/2025 6:37,10.21711941,10.68710915,51.84697431,93.44649098,92.68398521,0,0.0
1/2/2025 6:38,9.933540019,13.75045078,53.40990585,107.80756,87.17205246,0,0.0
1/2/2025 6:39,22.71895059,22.28561271,41.25328864,109.476245,132.0491441,1,1.9660112119999997
1/2/2025 6:40,9.742924977,11.1963443,52.62101287,104.5058298,107.3074871,0,0.0
1/2/2025 6:41,6.236301909,8.048934129,40.2292488,92.76182472,97.2170831,0,0.0
1/2/2025 6:42,8.902550185,11.53587533,44.71347706,81.41230444,79.75734587,0,0.0
1/2/2025 6:43,10.1856898,8.94721827,49.20952982,90.19927783,104.7208395,0,0.0
1/2/2025 6:44,10.31971278,10.14284167,50.73639928,100.2753381,90.9522292,0,0.0
1/2/2025 6:45,7.944649718,9.78230275,54.3070918,113.9516739,101.4388237,0,0.0
1/2/2025 6:46,12.53141568,12.06594847,50.21592088,109.1332941,84.58753078,0,0.0
1/2/2025 6:47,8.267650304,7.380046891,50.25353627,97.06309774,100.9199898,0,0.0
1/2/2025 6:48,11.9389144,5.433522731,51.18898682,109.7218707,98.68682919,0,0.0
1/2/2025 6:49,10.85438872,9.573134606,48.72489131,96.43220171,75.9028281,0,0.0
1/2/2025 6:50,8.70754538,10.93706251,50.4344257,85.33488415,116.1795869,0,0.0
1/2/2025 6:51,13.55062179,10.30453875,55.6291609,100.2108764,96.74305519,0,0.0
1/2/2025 6:52,7.612726336,12.46440847,49.58044551,84.94066005,97.40727918,0,0.0
1/2/2025 6:53,11.83830835,10.87474535,49.84893637,107.9140831,105.3467697,0,0.0
1/2/2025 6:54,12.00116464,8.872303336,49.83207298,108.0588009,99.49332402,0,0.0
1/2/2025 6:55,8.658759582,5.349159692,56.48886907,91.2003006,103.6397999,0,0.0
1/2/2025 6:56,12.7849306,9.525375532,44.45973337,101.4559751,88.55617413,0,0.0
1/2/2025 6:57,9.499906971,12.055918,58.87923447,101.3604923,98.57818441,0,0.0
1/2/2025 6:58,10.57738726,9.215904435,44.11809073,108.7196338,80.90682814,0,0.0
1/2/2025 6:59,10.52064368,10.05664053,46.72889869,87.54931746,97.62352831,0,0.0
1/2/2025 7:00,9.731382517,10.84272051,53.72369135,105.9948752,114.4506789,0,0.0
1/2/2025 7:01,11.62161655,7.969415252,55.15158348,86.83230749,84.94013479,0,0.0
1/2/2025 7:02,11.58697744,11.24647179,42.98250492,107.7718874,96.49251714,0,0.0
1/2/2025 7:03,6.502936054,13.27424358,44.53649068,110.626974,78.76068594,0,0.0
1/2/2025 7:04,12.60868049,9.654373296,51.38921405,93.30408606,100.0794678,0,0.0
1/2/2025 7:05,6.675016024,7.741871156,61.72209694,112.1912887,104.661746,0,0.0
1/2/2025 7:06,12.06509241,9.866797946,56.2313139,84.25967037,103.8347574,0,0.0
1/2/2025 7:07,12.25341027,5.551231783,48.75951475,110.9958345,93.98131925,0,0.0
1/2/2025 7:08,7.81806714,10.67380653,37.90435431,114.3845624,78.55830226,0,0.0
1/2/2025 7:09,9.178371424,10.90454876,50.40821367,103.4581519,87.58441121,0,0.0
1/2/2025 7:10,7.788590663,13.35127259,51.81148402,98.04474219,112.5647553,0,0.0
1/2/2025 7:11,19.84336281,28.31093879,36.07034138,123.9824653,133.2366325,1,7.019719714000001
1/2/2025 7:12,9.383931432,10.81697068,45.74638005,93.96241631,99.08660552,0,0.0
1/2/2025 7:13,11.55932106,8.277423795,50.7958263,126.2462668,101.6229321,0,0.0
1/2/2025 7:14,12.62061749,9.287145759,45.28869403,94.1346871,89.72381235,0,0.0
1/2/2025 7:15,12.79136762,6.949629127,59.3622433,113.1740117,112.906329,0,0.0
1/2/2025 7:16,8.875663947,9.610420757,57.58372399,92.58772583,92.80850478,0,0.0
1/2/2025 7:17,9.581556253,9.389381693,53.28956316,115.9680828,104.3727576,0,0.0
1/2/2025 7:18,20.87803165,29.57539546,39.30573589,149.4444187,109.1988417,1,6.487534727
1/2/2025 7:19,8.388259867,8.752806239,46.69917957,103.8599081,98.21793292,0,0.0
1/2/2025 7:20,11.92970327,10.1666907,49.89606408,102.8665727,112.4843727,0,0.0
1/2/2025 7:21,13.23116565,9.333239889,58.19648568,90.43420975,90.53066902,0,0.0
1/2/2025 7:22,7.531302256,9.337001223,54.34327029,89.2433239,107.4935742,0,0.0
1/2/2025 7:23,27.33287207,29.44746813,40.94448704,129.1849536,109.7343743,1,2.8684006220000002
1/2/2025 7:24,24.61054639,22.55518808,39.83040753,140.8922472,117.404972,1,3.061597648999999
1/2/2025 7:25,10.56032232,11.52234808,52.72805332,94.51797511,99.91024726,0,0.0
1/2/2025 7:26,8.38079296,9.758713932,51.9813877,122.0792922,109.7164011,0,0.0
1/2/2025 7:27,10.84812209,9.300229302,54.90281629,93.8985406,97.01814358,0,0.0
1/2/2025 7:28,9.052321306,9.63838511,52.58513822,102.2939194,106.1857528,0,0.0
1/2/2025 7:29,9.971095458,8.570671766,54.29275735,102.3201647,111.4413528,0,0.0
1/2/2025 7:30,11.0925685,9.280177813,50.80693525,98.98465625,92.28851416,0,0.0
1/2/2025 7:31,25.55419673,26.86324577,37.32751646,100.8352959,111.5336683,1,3.1890212279999997
1/2/2025 7:32,22.04284732,21.06712091,36.87532494,116.6746929,120.3598304,1,3.1127982170000004
1/2/2025 7:33,9.780780392,9.442687332,46.66345197,101.9963929,112.730885,0,0.0
1/2/2025 7:34,9.823274082,9.225022673,41.97414779,99.04014904,91.87342887,0,0.0
1/2/2025 7:35,9.25997794,9.505656776,45.44030027,106.3620266,110.1494974,0,0.0
1/2/2025 7:36,9.482407875,9.337521382,45.29573235,107.5683591,97.37499469,0,0.0
1/2/2025 7:37,25.35645526,29.99131798,34.65475543,117.6504057,146.4985528,1,5.386480274
1/2/2025 7:38,11.1218389,6.579649797,57.81122105,90.37569628,122.4542205,0,0.0
1/2/2025 7:39,9.409039364,12.07434295,49.21219022,115.4831771,110.3146251,0,0.0
1/2/2025 7:40,11.39390881,11.2651656,51.20883445,86.44537669,83.53397189,0,0.0
1/2/2025 7:41,9.33236102,7.514256828,51.36659822,94.04692777,75.96771408,0,0.0
1/2/2025 7:42,12.34624928,5.461845454,57.93790456,91.50040076,100.6117723,0,0.0
1/2/2025 7:43,10.73928438,8.045855708,47.12207273,107.4645762,109.0665001,0,0.0
1/2/2025 7:44,9.785395712,9.514667077,48.8873896,113.1702197,105.0101001,0,0.0
1/2/2025 7:45,10.89543385,15.1605838,49.46900314,98.26306624,92.76407058,0,0.0
1/2/2025 7:46,6.858247696,11.08651393,55.68267428,102.2977676,85.14014308,0,0.0
1/2/2025 7:47,7.746465062,6.384820702,56.72052847,104.2877182,109.2979096,0,0.0
1/2/2025 7:48,7.612149987,8.62068899,52.3729191,118.040041,118.5859845,0,0.0
1/2/2025 7:49,10.28588619,9.893575127,56.16454687,82.26426558,93.29944141,0,0.0
1/2/2025 7:50,13.46503,10.50736711,50.88830498,107.442219,108.2521265,0,0.0
1/2/2025 7:51,14.46260029,7.370502279,49.13698376,103.7652475,126.0293404,0,0.0
1/2/2025 7:52,28.7991629,23.71010766,45.28491263,116.5172697,125.2757254,1,3.487545094
1/2/2025 7:53,11.00168895,8.564721725,52.43808838,103.2622674,98.30514327,0,0.0
1/2/2025 7:54,6.397884532,7.792482875,46.32234667,107.4082898,105.5973204,0,0.0
1/2/2025 7:55,8.914652401,10.51919129,54.98710469,105.8316271,97.156485,0,0.0
1/2/2025 7:56,8.424432496,11.54775435,48.95753684,121.5850061,113.3923299,0,0.0
1/2/2025 7:57,8.758304803,11.68208255,48.34588239,101.2748159,95.95992574,0,0.0
1/2/2025 7:58,9.663712363,11.1487727,54.46502184,100.2690518,99.68950965,0,0.0
1/2/2025 7:59,9.055818845,9.005260934,49.5558393,98.18701214,85.57555579,0,0.0
1/2/2025 8:00,6.041400379,11.42909952,51.94479268,105.5297884,97.64416483,0,0.0
1/2/2025 8:01,11.49582051,10.61810888,53.30969792,99.67941739,89.92420341,0,0.0
1/2/2025 8:02,7.854513949,10.26788377,46.0852846,100.1320915,103.46064,0,0.0
1/2/2025 8:03,22.87477351,19.46594811,39.79106922,124.94196,108.9410215,1,3.7461988560000012
1/2/2025 8:04,14.14816534,9.006247745,56.74736553,98.65391431,109.7988759,0,0.0
1/2/2025 8:05,8.161230817,10.14777387,45.21766428,93.91327198,91.28826966,0,0.0
1/2/2025 8:06,4.939424955,14.87974893,52.24954444,104.1810654,117.841287,0,0.0
1/2/2025 8:07,9.427991556,10.60248496,45.85266133,97.14952435,113.7075739,0,0.0
1/2/2025 8:08,12.20191927,8.777622995,55.10698842,106.136795,105.3564547,0,0.0
1/2/2025 8:09,13.91669491,8.33522111,55.05952792,101.1076763,84.62010169,0,0.0
1/2/2025 8:10,7.540900811,9.016466775,48.2283883,96.13425124,93.72111142,0,0.0
1/2/2025 8:11,10.99339845,14.3545869,61.04814326,115.6483041,91.03710707,0,0.0
1/2/2025 8:12,9.069379086,9.201486708,55.53312655,98.97687414,92.2887357,0,0.0
1/2/2025 8:13,9.788103291,11.81374107,53.53464493,106.2282301,115.7678554,0,0.0
1/2/2025 8:14,15.28868669,9.248143509,53.25305448,93.00017094,98.47356209,0,0.0
1/2/2025 8:15,6.994059343,10.52236908,54.91963455,79.74460669,93.42136182,0,0.0
1/2/2025 8:16,10.50747932,11.58349055,45.02178796,94.33000832,92.5209052,0,0.0
1/2/2025 8:17,10.93538634,8.8561943,50.97303799,78.62551294,94.68162246,0,0.0
1/2/2025 8:18,25.62798225,23.58749912,40.09060663,122.2389023,134.948605,1,3.0021202389999986
1/2/2025 8:19,10.19596631,13.31773939,47.99931968,114.6864701,83.72909613,0,0.0
1/2/2025 8:20,10.61610108,11.96918579,52.32397635,90.94714978,100.9817861,0,0.0
1/2/2025 8:21,9.216702865,11.58134464,56.1584715,78.93956142,104.2354683,0,0.0
1/2/2025 8:22,10.53825388,11.57455259,47.89115456,115.0025699,82.64635339,0,0.0
1/2/2025 8:23,9.313615449,10.91915098,49.7278785,95.24645237,85.82473075,0,0.0
1/2/2025 8:24,11.24314378,14.03555163,45.89707352,99.84261618,99.52292657,0,0.0
1/2/2025 8:25,9.260779328,10.0878166,41.06505495,107.8827997,114.4098265,0,0.0
1/2/2025 8:26,10.75420079,11.15452473,53.8946609,105.2317276,112.0272812,0,0.0
1/2/2025 8:27,9.941474373,7.098174143,49.87133103,107.5051242,93.91530219,0,0.0
